date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:53:28	66882/66882	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/Screen-Shot-2020-12-02-at-11.56.08-AM-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Screen-Shot-2020-12-02-at-11.56.08-AM-1366x0-c-default.webp	(from https://www.purecinema.tv/real-people-real-spirits/)
17:53:55	114292/114292	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2022/11/Cutwater-Web-Preview-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/11/Cutwater-Web-Preview-1920x0-c-default.webp	(from https://www.purecinema.tv/backyard-bbq/)
17:53:55	1006385/1006385	URF---	200	added ('OK%20(cached)')	image/png		https://www.purecinema.tv/wp-content/uploads/2022/11/Cutwater-Web-Preview-1024x576.png	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/11/Cutwater-Web-Preview-1024x576.png	(from https://www.purecinema.tv/backyard-bbq/)
17:53:58	1574769/1574769	URF---	200	added ('OK%20(cached)')	image/png		https://www.purecinema.tv/wp-content/uploads/2022/07/Hawkers-Screen-Grab.png	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/07/Hawkers-Screen-Grab.png	(from https://www.purecinema.tv/real-hasta-la-muerte/)
17:54:13	40438/40438	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2022/07/Hawkers-Screen-Grab-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/07/Hawkers-Screen-Grab-1920x0-c-default.webp	(from https://www.purecinema.tv/like-non-other/)
17:54:41	491095/491095	URF---	200	added ('OK%20(cached)')	image/png		https://www.purecinema.tv/wp-content/uploads/2022/05/SKLZ-Cover-1024x576.png	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/05/SKLZ-Cover-1024x576.png	(from https://www.purecinema.tv/never-settle/)
17:54:41	1458542/1458542	URF---	200	added ('OK%20(cached)')	image/png		https://www.purecinema.tv/wp-content/uploads/2022/01/Intelius-web.png	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/01/Intelius-web.png	(from https://www.purecinema.tv/classmates/)
17:54:44	162958/162958	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2022/07/SKLZ-Golf-Cover-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/07/SKLZ-Golf-Cover-1920x0-c-default.webp	(from https://www.purecinema.tv/never-settle/)
17:55:00	45142/45142	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2022/01/Intelius-web-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/01/Intelius-web-1920x0-c-default.webp	(from https://www.purecinema.tv/real-hasta-la-muerte/)
17:55:27	1020454/1020454	URF---	200	added ('OK%20(cached)')	image/png		https://www.purecinema.tv/wp-content/uploads/2022/07/SKLZ-Golf-Cover-1024x576.png	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/07/SKLZ-Golf-Cover-1024x576.png	(from https://www.purecinema.tv/never-settle-2/)
17:55:27	612069/612069	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.purecinema.tv/wp-content/uploads/2020/11/Its-Quiet-Out-Here.jpg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Its-Quiet-Out-Here.jpg	(from https://www.purecinema.tv/its-quiet-out-here/)
17:55:30	30048/30048	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/09/media-2-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/09/media-2-1366x0-c-default.webp	(from https://www.purecinema.tv/its-quiet-out-here/)
17:55:46	40982/40982	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/09/media-1-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/09/media-1-1366x0-c-default.webp	(from https://www.purecinema.tv/its-quiet-out-here/)
17:56:13	136868/136868	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/Evolution-of-the-DJ-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Evolution-of-the-DJ-1920x0-c-default.webp	(from https://www.purecinema.tv/its-quiet-out-here/)
17:56:14	804755/804755	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.purecinema.tv/wp-content/uploads/2020/11/Evolution-of-the-DJ.jpg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Evolution-of-the-DJ.jpg	(from https://www.purecinema.tv/evolution-of-the-dj/)
17:56:17	55642/55642	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/Screen-Shot-2020-12-02-at-11.35.31-AM-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Screen-Shot-2020-12-02-at-11.35.31-AM-1366x0-c-default.webp	(from https://www.purecinema.tv/evolution-of-the-dj/)
17:56:32	24806/24806	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/09/gallery-3-1-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/09/gallery-3-1-1366x0-c-default.webp	(from https://www.purecinema.tv/its-quiet-out-here/)
17:57:00	702111/702111	URF---	200	added ('OK%20(cached)')	image/png		https://www.purecinema.tv/wp-content/uploads/2021/07/Decked-Step-Up-Your-Game-1024x576.png	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/07/Decked-Step-Up-Your-Game-1024x576.png	(from https://www.purecinema.tv/stepupyourgame/)
17:57:01	108536/108536	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/Planck-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Planck-1920x0-c-default.webp	(from https://www.purecinema.tv/stepupyourgame/)
17:57:03	751136/751136	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.purecinema.tv/wp-content/uploads/2020/11/Planck.jpg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Planck.jpg	(from https://www.purecinema.tv/planck-aerosystems/)
17:57:18	13520/13520	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/Screen-Shot-2020-12-02-at-11.38.30-AM-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Screen-Shot-2020-12-02-at-11.38.30-AM-1366x0-c-default.webp	(from https://www.purecinema.tv/evolution-of-the-dj/)
17:57:45	164634/164634	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/Made-to-Keep-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Made-to-Keep-1920x0-c-default.webp	(from https://www.purecinema.tv/planck-aerosystems/)
17:57:46	979625/979625	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.purecinema.tv/wp-content/uploads/2020/11/Made-to-Keep.jpg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Made-to-Keep.jpg	(from https://www.purecinema.tv/made-to-keep/)
17:57:48	1200412/1200412	URF---	200	added ('OK%20(cached)')	image/png		https://www.purecinema.tv/wp-content/uploads/2021/07/SKLZ-Web.png	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/07/SKLZ-Web.png	(from https://www.purecinema.tv/workforit/)
17:58:03	35268/35268	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/Screen-Shot-2020-12-02-at-11.37.47-AM-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Screen-Shot-2020-12-02-at-11.37.47-AM-1366x0-c-default.webp	(from https://www.purecinema.tv/evolution-of-the-dj/)
17:58:30	126646/126646	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2021/05/CE-Miramar-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/05/CE-Miramar-1920x0-c-default.webp	(from https://www.purecinema.tv/workforit/)
17:58:30	822973/822973	URF---	200	added ('OK%20(cached)')	image/png		https://www.purecinema.tv/wp-content/uploads/2021/05/CE-Miramar-1024x576.png	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/05/CE-Miramar-1024x576.png	(from https://www.purecinema.tv/learn-more-earn-more/)
17:58:33	73066/73066	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2021/05/Ballerina-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/05/Ballerina-1920x0-c-default.webp	(from https://www.purecinema.tv/learn-more-earn-more/)
17:58:47	33282/33282	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2021/07/SKLZ-Web-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/07/SKLZ-Web-1920x0-c-default.webp	(from https://www.purecinema.tv/made-to-keep/)
17:59:19	838886/838886	URF---	200	added ('OK%20(cached)')	image/png		https://www.purecinema.tv/wp-content/uploads/2021/05/Ballerina-1024x766.png	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/05/Ballerina-1024x766.png	(from https://www.purecinema.tv/the-ballerina/)
17:59:19	534294/534294	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.purecinema.tv/wp-content/uploads/2020/11/ChiccoDuo-1.jpg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/ChiccoDuo-1.jpg	(from https://www.purecinema.tv/duo-bottle/)
17:59:22	122208/122208	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2021/03/Vans-Thumbnail-scaled-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/03/Vans-Thumbnail-scaled-1920x0-c-default.webp	(from https://www.purecinema.tv/duo-bottle/)
17:59:37	64250/64250	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/ChiccoDuo-1-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/ChiccoDuo-1-1920x0-c-default.webp	(from https://www.purecinema.tv/the-ballerina/)
18:00:11	59534/59534	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2021/03/Vans-4-scaled-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/03/Vans-4-scaled-1366x0-c-default.webp	(from https://www.purecinema.tv/young-love/)
18:00:11	460242/460242	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.purecinema.tv/wp-content/uploads/2021/03/Vans-Thumbnail-scaled.jpg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/03/Vans-Thumbnail-scaled.jpg	(from https://www.purecinema.tv/young-love/)
18:00:14	77850/77850	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/Now-in-an-App-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Now-in-an-App-1920x0-c-default.webp	(from https://www.purecinema.tv/young-love/)
18:00:29	69370/69370	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2021/03/Vans-Thumbnail-scaled-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/03/Vans-Thumbnail-scaled-1366x0-c-default.webp	(from https://www.purecinema.tv/young-love/)
18:00:57	602142/602142	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.purecinema.tv/wp-content/uploads/2020/11/Now-in-an-App.jpg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Now-in-an-App.jpg	(from https://www.purecinema.tv/now-in-an-app/)
18:00:57	483577/483577	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.purecinema.tv/wp-content/uploads/2020/11/Shaper.jpg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Shaper.jpg	(from https://www.purecinema.tv/the-art-of-shaping/)
18:01:00	63692/63692	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2022/05/1-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/05/1-1920x0-c-default.webp	(from https://www.purecinema.tv/the-art-of-shaping/)
18:01:14	55116/55116	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2021/03/Vans-3-scaled-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/03/Vans-3-scaled-1366x0-c-default.webp	(from https://www.purecinema.tv/young-love/)
18:01:43	604683/604683	URF---	200	added ('OK%20(cached)')	image/png		https://www.purecinema.tv/wp-content/uploads/2022/05/1-1024x565.png	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/05/1-1024x565.png	(from https://www.purecinema.tv/we-are-san-diego-wave-fc/)
18:01:43	453268/453268	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.purecinema.tv/wp-content/uploads/2021/01/FF-Still.jpg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/01/FF-Still.jpg	(from https://www.purecinema.tv/move-forward/)
18:01:46	754829/754829	URF---	200	added ('OK%20(cached)')	image/png		https://www.purecinema.tv/wp-content/uploads/2021/07/Blake-McKay-1024x576.png	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/07/Blake-McKay-1024x576.png	(from https://www.purecinema.tv/blakemckay/)
18:01:59	45124/45124	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/Shaper-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Shaper-1920x0-c-default.webp	(from https://www.purecinema.tv/now-in-an-app/)
18:02:30	535415/535415	URF---	200	added ('OK%20(cached)')	image/png		https://www.purecinema.tv/wp-content/uploads/2021/07/Gorjana-Commercial-1024x576.png	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/07/Gorjana-Commercial-1024x576.png	(from https://www.purecinema.tv/cosmicpull/)
18:02:30	137970/137970	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/2000-Pounds-of-Glory-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/2000-Pounds-of-Glory-1920x0-c-default.webp	(from https://www.purecinema.tv/cosmicpull/)
18:02:32	803689/803689	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.purecinema.tv/wp-content/uploads/2020/11/2000-Pounds-of-Glory.jpg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/2000-Pounds-of-Glory.jpg	(from https://www.purecinema.tv/allinwithdirkdeckman/)
18:02:46	52812/52812	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2021/01/FF-Still-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/01/FF-Still-1920x0-c-default.webp	(from https://www.purecinema.tv/we-are-san-diego-wave-fc/)
18:03:15	587961/587961	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.purecinema.tv/wp-content/uploads/2020/11/Indistructable-Woman.jpg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Indistructable-Woman.jpg	(from https://www.purecinema.tv/the-indestructible-woman/)
18:03:15	103840/103840	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/The-Process-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/The-Process-1920x0-c-default.webp	(from https://www.purecinema.tv/the-indestructible-woman/)
18:03:18	762488/762488	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.purecinema.tv/wp-content/uploads/2020/11/The-Process.jpg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/The-Process.jpg	(from https://www.purecinema.tv/the-process/)
18:03:31	24824/24824	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2021/01/FF-Still-5-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/01/FF-Still-5-1366x0-c-default.webp	(from https://www.purecinema.tv/move-forward/)
18:04:02	672378/672378	URF---	200	added ('OK%20(cached)')	image/png		https://www.purecinema.tv/wp-content/uploads/2021/07/Ace-Web-1024x576.png	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/07/Ace-Web-1024x576.png	(from https://www.purecinema.tv/ace/)
18:04:02	269598/269598	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/Be-the-Villain-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Be-the-Villain-1920x0-c-default.webp	(from https://www.purecinema.tv/ace/)
18:04:04	1342491/1342491	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.purecinema.tv/wp-content/uploads/2020/11/Be-the-Villain.jpg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Be-the-Villain.jpg	(from https://www.purecinema.tv/be-the-villian/)
18:04:16	32750/32750	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2021/07/Gorjana-Commercial-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/07/Gorjana-Commercial-1920x0-c-default.webp	(from https://www.purecinema.tv/blakemckay/)
18:04:47	744481/744481	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.purecinema.tv/wp-content/uploads/2020/11/Power-Digital-Anthem.jpg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Power-Digital-Anthem.jpg	(from https://www.purecinema.tv/power-digital-anthem/)
18:04:47	178540/178540	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2021/03/Balboa-Park-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/03/Balboa-Park-1920x0-c-default.webp	(from https://www.purecinema.tv/power-digital-anthem/)
18:04:49	880204/880204	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.purecinema.tv/wp-content/uploads/2021/03/Balboa-Park.jpg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/03/Balboa-Park.jpg	(from https://www.purecinema.tv/cultivating-wonder/)
18:05:01	40202/40202	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/Power-Digital-Anthem-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Power-Digital-Anthem-1920x0-c-default.webp	(from https://www.purecinema.tv/be-the-villian/)
18:05:31	30568/30568	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2021/03/3-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/03/3-1366x0-c-default.webp	(from https://www.purecinema.tv/cultivating-wonder/)
18:05:32	176582/176582	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2021/03/1-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/03/1-1366x0-c-default.webp	(from https://www.purecinema.tv/cultivating-wonder/)
18:05:34	91466/91466	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2021/03/2-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/03/2-1366x0-c-default.webp	(from https://www.purecinema.tv/cultivating-wonder/)
18:05:46	60736/60736	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2021/03/4-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/03/4-1366x0-c-default.webp	(from https://www.purecinema.tv/cultivating-wonder/)
18:06:16	628129/628129	URF---	200	added ('OK%20(cached)')	image/png		https://www.purecinema.tv/wp-content/uploads/2021/05/Biocom-1024x576.png	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/05/Biocom-1024x576.png	(from https://www.purecinema.tv/your-story-is-our-story/)
18:06:16	212166/212166	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/Chaos-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Chaos-1920x0-c-default.webp	(from https://www.purecinema.tv/your-story-is-our-story/)
18:06:19	1029358/1029358	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.purecinema.tv/wp-content/uploads/2020/11/Chaos.jpg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Chaos.jpg	(from https://www.purecinema.tv/chaos/)
18:06:30	40394/40394	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/Ticwatch-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Ticwatch-1920x0-c-default.webp	(from https://www.purecinema.tv/chaos/)
18:07:01	73186/73186	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/Here-We-Come-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Here-We-Come-1920x0-c-default.webp	(from https://www.purecinema.tv/ticwatch/)
18:07:01	430184/430184	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.purecinema.tv/wp-content/uploads/2020/11/Ticwatch.jpg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Ticwatch.jpg	(from https://www.purecinema.tv/ticwatch/)
18:07:03	748842/748842	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.purecinema.tv/wp-content/uploads/2020/11/Here-We-Come.jpg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Here-We-Come.jpg	(from https://www.purecinema.tv/here-we-come/)
18:07:15	75796/75796	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2021/03/JFS5-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/03/JFS5-1366x0-c-default.webp	(from https://www.purecinema.tv/evolution-of-the-dj-2/)
18:07:47	56514/56514	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2021/03/JFS4-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/03/JFS4-1366x0-c-default.webp	(from https://www.purecinema.tv/evolution-of-the-dj-2/)
18:07:47	141458/141458	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2021/03/JFS-1-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/03/JFS-1-1366x0-c-default.webp	(from https://www.purecinema.tv/evolution-of-the-dj-2/)
18:08:02	169498/169498	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/Dignity-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Dignity-1920x0-c-default.webp	(from https://www.purecinema.tv/evolution-of-the-dj-2/)
18:08:03	46548/46548	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/Screen-Shot-2020-12-02-at-4.04.26-PM-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Screen-Shot-2020-12-02-at-4.04.26-PM-1366x0-c-default.webp	(from https://www.purecinema.tv/dignity/)
18:08:32	16870/16870	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/Screen-Shot-2020-12-02-at-4.02.20-PM-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Screen-Shot-2020-12-02-at-4.02.20-PM-1366x0-c-default.webp	(from https://www.purecinema.tv/dignity/)
18:08:32	95142/95142	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/Screen-Shot-2020-12-02-at-4.01.32-PM-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Screen-Shot-2020-12-02-at-4.01.32-PM-1366x0-c-default.webp	(from https://www.purecinema.tv/dignity/)
18:08:46	90762/90762	URF---	200	added ('OK%20(cached)')	application/webp		https://www.purecinema.tv/wp-content/uploads/2020/11/Fire-Roasted-Shrimp-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Fire-Roasted-Shrimp-1920x0-c-default.webp	(from https://www.purecinema.tv/dignity/)
